sla_compliance,avg_cost,churn,max_latency,avg_latency,p95_latency,p99_latency,severity,cpu_util,reward,pattern,reaction_time,over_provisioning,under_provisioning,settling_time,action_entropy,replica_fairness,composite,agent,seed,seed_idx,episode_idx
98.33333333333333,0.8072378721097341,28,10318.70771469693,129.77308283281593,13.71310640929104,4063.973060534002,6991.340387615466,0.7130011525835674,-40.79,gradual_ramp,,1.4308698101802555,0.05,2.0,0.5331280382797792,0.9148954926114088,0.8707144573514867,RL-PPO,1001,0,1
98.33333333333333,0.45896322422804553,26,10010.319963774606,112.78897812638488,14.09648866559805,2345.4040133081517,5977.861988541379,0.6907494837386835,-35.65,gradual_ramp,,1.4759616441614776,0.008333333333333333,2.0,0.4947293998415228,0.9171285352646315,0.9916666666666667,RL-PPO,1002,0,2
99.16666666666667,0.42550138345714056,20,636.407280405635,15.170942902887418,13.487782450006797,13.847787915236491,436.407280405635,0.6341022813915033,-9.217425481419722,gradual_ramp,,1.7058953478438772,0.008333333333333333,1.0,0.35530728096482567,0.9451020851433536,0.9958333333333333,RL-PPO,1003,0,3
99.16666666666667,0.37231473316133273,22,4185.060482736953,44.683016246954935,14.164601779534173,14.597352575838013,3985.0604827369534,0.6760483611287202,-21.080000000000002,gradual_ramp,,1.5378813863653262,0.008333333333333333,1.0,0.4074445433186969,0.9289721266587095,0.9958333333333333,RL-PPO,1004,0,4
100.0,0.7163749117261633,23,16.81756542443313,10.068249725977768,13.45803283386391,15.958791422091833,0.0,0.6585409346528971,-8.86,gradual_ramp,,1.5514921914099544,0.008333333333333333,,0.3895969645680611,0.916933471933472,0.9489423755952591,RL-PPO,2000,1,0
99.16666666666667,0.840900752165635,24,8133.368048149703,77.60579626448045,13.807727003802906,15.402720416899298,7933.368048149703,0.675126469072423,-23.220000000000002,gradual_ramp,30.0,1.4892112432631008,0.008333333333333333,1.0,0.4531837316805838,0.9099480875057605,0.8489866008982295,RL-PPO,2001,1,1
100.0,0.42405826066547675,19,14.986843505979827,10.081948623737883,12.955832940999226,13.690868148975785,0.0,0.6653834584961482,-8.049999999999999,gradual_ramp,0.0,1.5653088258419137,0.0,,0.35530728096482567,0.9268971263283657,1.0,RL-PPO,2002,1,2
100.0,0.34163378309383763,16,16.741920416362863,10.348545345169722,13.73771791561185,16.34579980174038,0.0,0.6492148273997215,-5.89,gradual_ramp,,1.6106491425241425,0.0,,0.3188980781983739,0.9304126526154498,1.0,RL-PPO,2003,1,3
99.16666666666667,0.6609002466536348,21,2888.1132905704926,33.61543485793012,13.326079954188863,15.59248308399171,2688.1132905704926,0.6661499226503851,-24.660000000000004,gradual_ramp,,1.513728589378744,0.008333333333333333,1.0,0.41698826854975235,0.9156862745098039,0.9874485282151528,RL-PPO,2004,1,4
99.16666666666667,0.6920075107096572,27,6956.2004040771235,67.9947030195953,13.948441224604124,15.994698570373966,6756.2004040771235,0.6909908474986032,-25.4,gradual_ramp,,1.4749541190467377,0.008333333333333333,1.0,0.5331280382797792,0.9187234237117644,0.963519863556674,RL-PPO,3000,2,0
97.5,0.7544512516961491,28,18499.47022546517,351.2712147986839,14.036990886252557,13656.855250238526,13479.89735512039,0.7335968163438836,-53.78,gradual_ramp,,1.390059374044523,0.058333333333333334,3.0,0.5331280382797792,0.9160079918421552,0.9071528833106546,RL-PPO,3001,2,1
98.33333333333333,0.8043574705213785,28,23260.511845904355,296.430486389304,13.741438647522614,11111.199784433991,16985.855815169172,0.7148473283638311,-38.24,gradual_ramp,,1.4022176751407385,0.03333333333333333,2.0,0.47397752487758066,0.9051309427880742,0.8729301508809908,RL-PPO,3002,2,2
97.5,0.8151303021617972,28,8051.94325430465,133.9777780439812,14.315523002708806,6566.138917561447,4769.434897740265,0.7029118529719511,-42.73577882474145,gradual_ramp,,1.4645501658096223,0.025,3.0,0.5689955935892812,0.9220400165016501,0.8604766906447714,RL-PPO,3003,2,3
100.0,0.8565037425249813,26,15.582144375015893,10.006086930419245,13.711876162583215,15.392571428493557,0.0,0.6790382052720554,-15.860000000000001,gradual_ramp,,1.4931205776775334,0.008333333333333333,,0.5557367342980879,0.9169122252590821,0.8411509672884759,RL-PPO,3004,2,4
95.83333333333334,0.7656814042366287,28,47507.068255711434,787.2270270105092,14.311235743070739,23874.796375278664,18464.24107233894,0.21177085302809118,-83.85,noisy,3.7857142857142856,6.557411047558106,0.025,5.0,0.5286941301494501,0.9588530591665388,0.8901809711000293,RL-PPO,1000,0,0
